content,date,title,label
"SURYA.co.id - Pengumuman Silvio Junior bahwa ia resmi gabung Persebaya Surabaya langsung banjir komentar para fans atau Bonek.Tak hanya Bonek, Higor Vidal bahkan juga ikut-ikutan memberikan komentar.Sebagai sesama pemain asing Persebaya, Higor memberikan semangat untuk Silvio.Hal ini berawal saat Silvio Junior mengumumkan dirinya gabung Persebaya melalui instagram pribadinya, Rabu (8/6/2022).Silvio mengunggah fotonya berpose dengan mengenakan seragam Persebaya Surabaya.""Hoje anúncio minha chegada ao @officialpersebaya estou muito feliz com este novo desafio e está nova oportunidade na minha carreira.Agradeço ao meu amigo @marcelo_rincon_player_agent_ por acreditar em min, estamos juntos sempre meu mano.(Hari ini saya mengumumkan kedatangan saya di @officialpersebaya. Saya sangat senang dengan tantangan baru ini dan kesempatan baru dalam karir saya.Saya berterima kasih kepada teman saya @marcelo_rincon_player_agent_ karena percaya pada saya, kita selalu bersama saudaraku.)"" tulis @juuninho94 dalam captionnya.Menurut pantauan SURYA.co.id, unggahan ini langsung banjir komentar Bonek.""wani gacor yoo!""""smga sesuai harapan""""Lets goo Heroo""""Nek main seng ngenah seng ngeyel seng ngosek cak Jun""","Jumat, 10 Juni 2022 07:00","IKUT-IKUTAN BONEK, Ini Komentar Higor Vidal Saat Silvio Junior Umumkan Gabung Persebaya Surabaya",clickbait
" SURYA.co.id| JAKARTA - Indonesia memiliki 6 wakil pebulutangkis di babak delapan besar atau perempat final Indonesia Masters 2022. Mereka dijadwalkan akan turun bertanding pada Jumat (10/6/2022) hari ini.Babak perempat final Indonesia Masters 2022 dijadwlkan berlangsung di Istora Senayan Jakarta mulai pukul 13.00 WIB.Bagi Badminton Lovers (BL) yang tidak bisa menyaksikan secara langsung hadir di Istora Senayan Jakarta jangan khawatir.Para BL Indonesia bisa mengikuti aksi-aksi pebulutangkis di Indonesia Masters 2022 melalui MNC TV, iNews TV datau live score mulai pukul 13.00 WIB.Sebanyak enam wakil Merah-putih yang akan berjuang pada babak delapan besar Indonesia Masters 2022 tersebar di beberapa sektor.Mulai dari tunggal putra, wakil Indonesia tinggal menaruh harapan ke Anthony Sinisuka Ginting.Ginting melaju ke babak perempat final Indoensia Masters 2022 usai mengalahkan Sitthikom Thammasin (Thailand).Pertandingan berikutnya, tantangan besar akan dilalui oleh Anthony yakni berhadapan dengan unggulan kelima sekaligus jagoan Malaysia, Lee Zii Jia.Menatap laga tersebut, Anthony yang disalip oleh Lee Zii Jia di peringkat dunia mengaku akan tampil habis-habisan di depan pendukungnya sendiri di Istora Senayan Jakarta.""Saya hanya akan fokus ke performa,"" terang Anthony, usai pertandingan, Kamis (9/6/2022).""Habis ini recovery dan diskusi juga sama pelatih buat besok strategi seperti apa dan evalusi juga mainnya seperti apa,"" terangnya.""Mempersiapkan diri dulu semaksimal mungkin dan semoga bisa bermain dengan baik,"" harap Ginting.Selain di nomor tunggal putra, Indoensia masih memiliki dua wakil di nomor ganda putri dan putra pada babak delapan besar.","Jumat, 10 Juni 2022 07:28","Jadwal Indonesia Masters 2022 - Ginting dan Minions Lawan Jagoan Malaysia, Fajri vs Juara Olimpiade",noclickbait
"SURYA.co.id - Pernah berseteru dengan KKB Papua pimpinan Egianus Kogoya, juru bicara TPNPB-OPM Sebby Sambom kini malah dukung aksi mereka.Diketahui, sebelumnya sempat jadi sorotan perseteruan antara pimpinan KKB Papua, Egianus Kogoya, dan juru bicara OPM Sebby Sambom.Hal ini berawal saat Egianus Kogoya menyebut Sebby Sambom bersama Benny Wenda, Viktor Yemu, dan Jefri Pagawak, hanya berjuang untuk kepentingan sendiri.Tudingan ini pun langsung disambut emosi oleh Sebby Sambom.Sebby mengancam akan membongkar persembunyian Egianus Kogoya dan bahkan menyebutnya hanya seorang anak kecil.Namun kini, Sebby justru mendukung aksi Egianus Kogoya dan KKB Papua pimpinannya.Organisasi Papua Merdeka (OPM) bertanggung jawab atas penembakan pesawat SAM Air di Bandara Kenyam, Kabupaten Nduga, pada Selasa (7/6/2022).Juru Bicara OPM Sebby Sambom menyebut, penembakan pesawat SAM Air dilakukan Egianus Kogoya serta pasukannya.Egianus Kogoya merupakan Panglima TPN-OPM Dodap III, beroperasi di wilayah Ndugama - Derakma.""Egianus Kogoya mengatakan mereka telah kibarkan bendera bintang fajar di lapangan terbang Keneyam dan juga mereka berhasil tembak pesawat sipil,"" ujar Sebby, dalam rilis pers kepada Tribun-Papua.com, Rabu (8/6/2022).Seperti dilansir dari Tribun Papua dalam artikel 'OPM Bertanggung Jawab atas Penembakan Pesawat SAM Air di Nduga, Sebby: Dipimpin Egianus Kogoya'.Egianus, kata Sebby, melaporkan aksinya ke melalui radio ke Markas OPM. Baca juga: BERANINYA KKB Papua Ultimatum Jokowi: Perang Sampai Kiamat, Oknum TNI Pasok Amunisi""Alasan kami tembak pesawat sipil karena selama ini kami sudah memperingatkan pesawat penumpang komersial jangan angkut anggota TNI Polri, dan semua perlengkapan mereka melalui pesawat sipil,"" kata Sebby, menirukan laporan Egianus.Selain itu, alasan penembakan tersebut sebagai sikap OPM menolak tegas pemekaran wilyayah di Papua.","Jumat, 10 Juni 2022 07:56","Pernah Berseteru dengan KKB Papua Egianus Kogoya, Jubir OPM Sebby Sambom Kini Malah Dukung Aksinya",clickbait
"SURYA.co.id | JAKARTA - Persaingan ketat mulai terjadi di Indoensia Masters 2022 yang sudah melewati babak 16 besar, Kamsis (9/6/2022) kemarin.Indonesia tinggal memiliki 6 wakil pebulutangkis di Indonesia Masters 2022 untuk babak 8 besar alias perempat final.Jadwal babak perempaf final Indonesia Masters 2022 bakal berlangsung di Istora Senayan Jakarta, Jumat (10/6/2022) mulai pukul 13.00 WIB.Dari sebanyak 18 wakil Indonesia yang turun untuk merebutkan tiket menuju babak perempat final Indonesia Masters 2022, Kamis (9/6/2022) lalu, kini tinggal enam wakil saja yang akan membela Merah-putih pada fase perempat final.Pasangan ganda campuran Rinov Rivaldy/Pitha Haningtyas Mentari menjadi salah satu yang akan mewakili Indonesia pada babak perempat final.Rinov/Pitha menembus ke partai perempat final usai memenangi laga derbi Indonesia melawan seniornya, Praveen Jordan/Melati Daeva Oktavianti.Mereka mampu mengalahkan pasangan unggulan keempat Indonesia Masters 2022 tersebut melalui dua gim langsung dalam tempo 36 menit.Selanjutnya di nomor ganda putra, pasangan Marcus Fernaldi Gideon/Kevin Sanjaya Sukamuljo masih menjadi tumpuan utama.Pasangan berjuluk Minions itu melaju ke perempat final dengan mengalahkan susah payah wakil Thailand, Supak Jomkoh/Kittinupong Kedren.Sukses Marcus/Kevin berhasil diikuti oleh Fajar Alfian/Muhammad Rian Ardianto.Fajar/Rian melaju setelah memenangi laga derbi Indonesia atas Pramudya Kusumawardana/Yeremia Erich Yoche Yacob Rambitan.Namun, keberhasilan kedua pasangan tersebut gagal diikuti Mohammad Ahsan/Hendra Setiawan dan Leo Rolly Carnando.Langkah mereka terhenti usai gagal mengalahkan lawan-lawan yang mereka hadapi.Kemudian di sektor tunggal putra, Anthony Sinisuka Ginting menjadi satu-satunya pemain Indoensia yang tersisa dengan melangkah ke perempat final.","Jumat, 10 Juni 2022 08:12",Rekap Hasil Indonesia Masters 2022 - Wakil Merah Putih Berguguran Tinggal 6 Tanpa Tunggal Putri,noclickbait
"SURYA.CO.ID, SURABAYA – Industri pariwisata di Jawa Timur mulai menggeliat di pertengahan tahun 2022.Terlihat dari ramainya pengunjung TTC Travel Mart yang digelar secara offline di Surabaya, Kamis (9/6/2022).TTC Travel Mart merupakan ajang tahunan yang mempertemukan para pegiat wisata mulai travel supplier sebagai seller dengan Travel Agent sebagai buyer.Menariknya, travel supplier yang hadir bukan hanya dari dalam negeri saja, namun juga luar negeri.”Ini sebagai ajang Business matching antara tour operator, hotel, asuransi, tourism attraction, Holyland Operator, hingga Umroh Operator,” kata Project Manager dari TTC Indonesia, Kidung Pascalis di Surabaya.Ada berbagai hal kerjasama. Mulai dari paket tour, hotel, travel insurance, hingga sistem wisata.Nantinya, travel agen akan menyampaikan informasi tersebut kepada masyarakat umum atau calon traveller.Untuk travel supplier dari luar negeri, Kidung menjelaskan bahwa banyak industri wisata luar negeri yang mencari pasar wisatawan di Indonesia.""Nah, teman-teman dari luar negeri ini terkadang bingung mencari mitra travel agen di Indonesia. Lewat ajang ini, kami pertemukan mereka,"" katanya.Oleh karenanya, dari 41 seller yang hadir dalam acara ini, 60 persen di antaranya berasal dari luar negeri.Di antaranya, India, Korea Selatan, Thailand, Singapura, Vietnam, Jepang, Uni Emirat Arab, Turki, Spanyol, Bhutan, Slovenia, Islandia, Jerman, hingga Kroasia.Tak mengherankan, hal ini pun menarik minat lebih dari 300 travel agen di Surabaya dan beberapa daerah di Jawa Timur, Jawa Tengah, hingga Jogjakarta.”Selain Surabaya, ada yang datang dari Sidoarjo, hingga Banyuwangi,” katanya.Berformat Business to Business, pertemuan ini sekaligus menjadi ajang berbagi informasi perihal info terkini dari masing-masing negara serta peraturan-peraturan baru yang harus diterapkan dan dipelajari.","Jumat, 10 Juni 2022 08:25","TTC Travel Mart Digelar di Kota Surabaya, Tarik Antusiasme 300 Travel Agent",noclickbait
"SURYA.CO.ID - Berikut fakta penemuan jasad Emmeril Kahn Mumtadz, anak Ridwan Kamil yang sempat hilang di Sungai Aare karena tenggelam.Seperti diberitakan sebelumnya, jasad Eril telah ditemukan di Bendungan Engehalde pada Rabu (8/6/2022) waktu setempat.Kabar tersebut awal mula disapaikan oleh Kepolisian Bern melalui situs resmi mereka. Baca juga: Biodata Eril Anak Ridwan Kamil Gubernur Jabar yang Terseret Arus Sungai Aare Swiss, Sudah DitemukanSetelah dilakukan identifikasi, Kepolisian Bern dan ibu Eril membenarkan bahwa jasad itu benar anaknya.Melansir beberapa sumber, berikut fakta penemuan jasad Eril di Bendungan Engehalde.1. Diumumkan Kepolisian BernMelalui situs police.be.ch, kepolisian Bern mengaku telah menyelamatkan jasad pria di Bendungan Engehalde, Swiss.Dalam keterangannya, Kepolisian Bern tidak menyebut sosok jasad tersebut. Mereka hanya memberikan keterangan bahwa jasad itu merupakan WNI yang mengalami kecelakaan di Sungai Aare pada 26 Mei 2022 lalu.Kepolisian Bern melaporkan, jasad tersebut ditemukan oleh polisi maritim dari wilayah Cantonal, Bern.Jasad yang ditemukan itu, menurut pemeriksaan forensik, berusia 22 tahun dan tenggelam saat mengalami keadaan darurat.Hingga kini, Kepolisian Bern belum memberikan informasi jelas mengenai sosok jasad tersebut.2. Ridwan Kamil ambil cutiSementara itu, bersamaan dengan kabar Kepolisian Bern meneumakn jasad di Bendungan Enghalde, Gubernur Jawa Barat Ridwan Kamil diketahui kembali mengambil cuti selama 10 hari untuk ke Swiss.Hal ini dibenarkan oleh Kapuspen Kementerian Dalam Negeri (Kemendagri) Benni Irwan, dia menyebut pihaknya telah menerima surat permohonan cuti Ridwan Kamil.","Jumat, 10 Juni 2022 08:28","FAKTA Penemuan Jasad Eril Usai 2 Pekan: Ridwan Kamil Ambil Cuti, Serta Jarak Bendungan Engehalde",clickbait
"SURYA.CO.ID - Berikut link download WhatsApp GB dan cara install lengkap, versi paling baru update Juni 2022.Keberadaan WhatsApp GB semakin dirasakan eksistensinya.Versi modifikasi dari WhatsApp resmi ini mulai dilirik oleh para pengguna.Dibandingkan WA resmi, aplikasi tersebut diklaim membuat berkirim pesan semakin seru.Hal ini tak lepas dari deretan fitur canggihnya yang tidak ditemukan di aplikasi WhatsApp resmi.Kali ini SURYA.co.id membagikan link download WhatsApp GB verisi paling baru update Juni 2022. Tapi sebelum itu, mari kita simak selengkapnya tentang WhatsApp GB.Melansir dari Gadget House via KompasTekno, WhatsApp GB dibuat oleh anggota senior XDAWhatsApp GB merupakan modifikasi dari WhatsApp Plus, yang juga aplikasi hasil modifikasi.WhatsApp Plus sendiri sudah diblokir oleh pihak WhatsApp. Aplikasi tidak resmi ini sejatinya hanya bisa digunakan di platform Android.Namun, WhatsApp GB tidak akan ditemukan di Play Store. Aplikasi ini hanya bisa diunduh lewat APK dari sumber pihak ketiga, seperti situs web.  Baca juga: Dari PC hingga SW, Ini 10 Istilah Gaul di WhatsApp serta Artinya, Sudah Tahu Semua? Baca juga: WhatsApp Error? Ini 5 Penyebab dan Cara Ampuh MengatasinyaSeperti yang diutarakan beberapa pengguna Twitter, WhatsApp GB menawarkan lebih banyak fitur yang tidak tersedia di aplikasi WhatsApp resmi milik Facebook Inc.Beberapa fitur yang jadi favorit adalah mengubah tema dan ikon, menghilangkan status ""sedang mengetik"", menghilangkan centang dua, membaca pesan yang sudah dihapus, mengganti gaya huruf, dan masih banyak lagi.WhatsApp GB juga memungkinkan penggunanya untuk tetap melihat status WhatsApp yang sudah dihapus oleh si pembuat dan mengunduh status yang muncul di WhatsApp tanpa harus melakukan screenshot.","Jumat, 10 Juni 2022 08:28","Link Download WhatsApp GB dan Cara Install Lengkap, Versi Paling Baru Update Juni 2022",clickbait
"SURYA.CO.ID - Inilah bacaan surat pendek untuk Sholat Dhuha dua rakaat yang sesuai anjuran hadist.Sholat Dhuha merupakan ibadah sunnah yang dilakukan pada waktu dhuha atau ketika matahari naik hingga waktu Sholat Dzuhur.Saat melaksanakan Sholat Dhuha dua rakaat, dianjurkan membaca dua surat pendek yaitu Asy-Syams pada rakaat lertama dan Ad-Dhuha pada rakaat kedua.Anjuran membaca dua surat tersebut berdasarkan hadist riwayat 'Uqbah bin 'Amir:""Rasulullah pernah memerintahkan pada kami mengerjakan sholat dhuha dengan membaca Surah Asy-Syams dan Surah Ad-Dhuha."" (HR At-Thabrani).Bagi yang ingin melaksanakan Sholat Dhuha 4 rakaat, setelah membaca Alfatihah, sunnah membaca surat al-Kafirun pada rakaat pertama dan surat al-Ikhlas pada rakaat kedua.Sholat Dhuha berapa rakaat yang dianjurkan Nabi?Rasulullah SAW tidak memberikan patokan khusus jumlah rakaat Sholat Dhuha.Namun menurut hadist, biasanya Nabi mengerjakan Sholat Dhuha sebanyak delapan rakaat.""Tak seorang pun yang memberitakan kepada kami bahwa ia telah melihat Nabi SAW sholat dhuha selain Ummu Hani', beliau berkata: ""Ketika Fathu Makkah, Nabi SAW mandi di rumahnya kemudian sholat delapat rakaat. Dan aku tidak pernah melihat Nabi SAW sholat begitu ringannya, hanya saja meskipun ringan tetapi sempurna ruku' dan sujudnya.""Berikut tata cara sholat dhuha, lengkap doa sholat dhuha tulisan latin dan artinya, untuk melengkapi ibadah di bulan Ramadan 2021:Niat Salat DhuhaLafal niat Sholat Dhuha sebagai berikut:أُصَلِّى سُنَّةَ الضُّحَى رَكْعَتَيْنَ لِلَّهِ تَعَالَى","Jumat, 10 Juni 2022 08:38",Bacaan Surat Pendek untuk Sholat Dhuha Sesuai Hadist,clickbait
"SURYA.co.id - Panglima TNI Jenderal Andika Perkasa memberikan hadiah khusus kepada dua anak buahnya yang jadi korban kebrutalan KKB Papua.Hadiah khusus tersebut adalah pemindahan tugas sesuai dengan yang mereka inginkan.Dua prajurit TNI tersebut yakni Sertu Sudirno dan Praka Zubaidi.Dua anggota Satgas Kodim Yonif R 408/SBH itu terkena tembakan dalam insiden baku tembak dengan KKB Papua di Kampung Kimak, Distrik Ilaga, Kabupaten Puncak, Papua, Sabtu (40/4/2022).Keduanya kini dalam perawatan medis di RSPAD Gatot Soebroto.Menurut pantauan Surya Militer dari video di channel youtube Jenderal TNI Andika Perkasa, tampak Panglima TNI menyempatkan waktu untuk menjenguk Sertu Sudirno dan Praka Zubaidi.Tak hanya melihat perkembangan kesehatan, Andika berjanji memindahkan tugas dinas dua prajurit itu.Andika bertemu Zubaidi dan Sudirno yang tengah terbaring terpisah dalam penanganan medis.Ia juga berkomunikasi dengan keduanya.""Zubaidi harus tetap semantat ya, harus bisa, tetap bisa. Nanti bisa sekolah lagi, ya toh?"" ungkap Panglima TNI.Sementara saat menjenguk Sudirno, Panglima TNI bicara mengenai tugas dinas berikutnya untuk Sudirno dan Zubaidi.""Sudirno sama kayak Zubaidi, saya akan pindahkan.""""Jadi saya tetap ingin Sudirno juga tetap dinas tapi di tempat yang mungkin paling diinginkan karena apa?Karena supaya, ini kan jangka panjang,"" ungkapnya dalam video.","Jumat, 10 Juni 2022 08:50","Jadi Korban Kebrutalan KKB Papua, 2 Prajurit TNI Dapat Hadiah Khusus dari Jenderal Andika Perkasa",noclickbait
"SURYA.CO.ID - Terungkap kondisi Atalia Praratya, istri Gubernur Jawa Barat Ridwan Kamil saat mendapat kepastian jenazah sang putra, Emmeril Khan Mumtadz ditemukan. Kondisi Atalia Kamil ini diungkapkan Muhammad Ridwan, anggota komisi 1 DPR RI yang juga sahabat Ridwan Kamil yang menemaninya, Kamis (9/6/2022).     Diungkapkan Farhan, saat itu baru saja selesai melaksanakan pengajian dan tausiah bersama gubernur sulsel, anak yatim, konunitas jabar bergerak senior dan milenial serta habib dan sejumlah artis.""Kami menemani ibu Atalia untuk berbuka puasa hari kamis, sambil berbagi cerita,"" terang Farhan dikutip dari tayangan Breaking News INews TV, Kamis (9/6/2022). Ketika mendapat kepastian bahwa jenazah yang ditemukan di bendungan Engehalde pada Rabu (8/6/2022) 06.50 pagi adalah benar Eril Kamil, Farhan melihat ada kelegaan yang luar biasa.  Baca juga: FAKTA Penemuan Jasad Eril Usai 2 Pekan: Ridwan Kamil Ambil Cuti, Serta Jarak Bendungan Engehalde""Kami bisa melihat kelegaan yang sangat dari ekspresi wajah ibu Atalia. Namun pada saat yang bersamaan kami merasakan kesedihan yang sangat mendalam dari wafatnya Eril,"" terang artis dan mantan presenter televisi ini. Dikatakan Farhan, hal yang paling menyiksa saat anak hilang adalah ketidakpastian.""Kita tidak pernah membayangkan dimana dan bagaimana kondisi anak kita sekarang, tak tentu rimbanya, ada rasa sakit, cepat, sedih takut luar biasa.Dengan ditemukannya jenazah almarhum ada kelegaan, ada kepastian. Namun kepastian yang didapat adalah kepastian yang emnyakitkan, yang membuat kita merasa sangat sakit di hati.Dan betul-betul rasanya air mata ini gak bisa berhenti, bercucuran terus,"" aku Farhan.Diungkapkan Farhan, Eril adalah sosok pendiam. Namun, dari diamnya ini justru dia sebenarnya tidak diam. ""Kita baru tahu belakangan Eril diam-diam kerja part time di wedding organizer. Bahkan kerjanya di sana sebagai driver bagi mobil pengantin.Bahkan ada dosennya yang tidak menyadari kalau Eril anak Gubernur Jawa Barat.Tentunya ini kehilangan yang sangat besar,"" akunya. ","Jumat, 10 Juni 2022 08:55","TERUNGKAP Atalia Puasa saat Dapat Kepastian Jenazah Eril Ditemukan, Farhan Ungkap Ekspresi Wajahnya",clickbait
"SURYA.CO.ID, SURABAYA - PT Bank Rakyat Indonesia Tbk (BRI) meneruskan komitmennya dalam memberikan apresiasi kepada nasabah tabungan Simpedes melalui pengundian Panen Hadiah Simpedes (PHS).Di Kantor Cabang Waru, pemenang hadiah utama atau grand prize PHS periode II tahun 2021, diraih nasabah BRI Unit Waru atas nama Sholikatun.Ayub Burhan, Branch Office Head BRI Kanca Waru mengatakan, Dana Pihak Ketiga (DPK) dari tabungan Simpedes di Kanca Waru, dari tahun ke tahun mengalami peningkatan.""Di tahun 2019, periode Januari hingga April, nilainya mencapai Rp 299 miliar, kemudian tahun 2020 diperiode yang sama naik menjadi Rp 344 miliar dan tahun 2021 naik lagi mencapai Rp 363 miliar,"" kata Ayub, saat mengawali kegiatan pengundian PHS Kanca Waru periode II tahun 2021, Kamis (9/6/2022).Selanjutnya jumlah itu dikembalikan lagi ke nasabah dalam bentuk pinjaman atau kredit.Dan penyaluran kredit di BRI Kanca Waru terus mengalami peningkatan meski ada pandemi covid 19.Bahkan di tahun 2022 ini, setelah ada pemulihan ekonomi pasca pandemi, geliat sektor usaha di wilayah Waru dan sekitarnya mengalami peningkatan yang cukup signifikan.""Peningkatan penyaluran di tahun 2022 ini terlihat naik. Banyak sektor usaha baru, terutama perdagangan dan kami optimis penyaluran kredit bisa tumbuh positif. Targetnya sampai akhir tahun 2022 bisa sampai Rp 1 miliar,"" beber Ayub.Sementara itu, untuk PHS, selain hadiah utama satu unit mobil Suzuki Ertiga, juga ada hadiah lainnya.Di antaranya 1 unit motor Yamaha NMAX, 10 unit motor Yamaha Fino, 9 TV Samsung LED 42 inci dan 9 TV Samsung LED 32 inci.""Pertumbuhan jumlah nasabah Simpedes dan nilai tabungannya sangat kami apresiasi. Apalagi saat ini trend digital, kami juga mendorong nasabah Simpedes juta memanfaatkan layanan digital BRI, yang salah satunya adalah QRIS,"" ungkap Ayub.Karena itu, di sela pengundian PHS, diisi juga edukasi pemanfaatan QRIS.Kemudian ditampilkan area pameran yang menampilkan produk dari UMKM (Usaha Mikro, Kecil dan Menengah) yang merupakan nasabah dan pendampingan dari BRI.Yaitu UMKM Desa Wage, yang menyediakan aneka produk mulai dari batik Wage, makanan dan minuman, serta kerajinan sulam.","Jumat, 10 Juni 2022 09:00",Nasabah BRI Unit Waru Raih Suzuki Ertiga Dalam Pengundian PHS Periode II 2021,noclickbait
" SURYA.co.id | SURABAYA - Tim Persebaya Surabaya telah menginjakan kaki di Kota Bandung guna menjalani Piala Presiden 2022. Tim Bajul Ijo diketahui tiba di rumah Persib Bandung pada Kamis (9/6/2022) kemarin petang.Persebaya Surabaya berkekuatan sebanyak 32 pemain guna menyambut turnamen pramusim Liga 1 2022-2023 Piala Presiden 2022.Pasukan Bajul Ijo akan bersaing di grup C yang dimainkan di Stadion Gelora Bandung Lautan Api (GBLA). Persebaya satu grup bersama tuan rumah Persib Bandung, Bhayangkara FC dan Bali United.Dari 32 pemain yang diboyong Persebaya Surabaya ke Bandung, Bajul Ijo memasukan tiga pemain yang kini sedang membela Timnas Indonesia di Kualifikasia Piala Asia 2023 di Kuwait.Ketiga pemain Bajul Ijo di Timnas Indonesia, yakni Rizky Ridho, Koko Ari Araya, dan Merselino Ferdina. Mereka baru bisa gabung Persebaya usai gelaran Kualifikasi Piala Asia 2023 yang baru selesai 15 Juni 2022.Selain tiga pemain Timnas Indonesia, bajul Ijo juga memboyong empat pemain asing yang dimiliki msuim ini.Keempat pemain asing milik Persebaya, yakni Lelo Lelis, Hugo Vidal, Sho Yamamoto dan Silvio Junior.Kecuali itu, beberapa pemain yang saat ini sedang menjalani trial, Rumere. Pemain asli Papua posisi utama gelandang serang dan second striker, juga Juliann Mancini, striker muda lokal usia 24 tahun.""Paling kami bawa ke sana (Bandung) 32 pemain karena striker ini kami ajak berangkat, si Mancini,"" jelas Aji Santoso.""Saya sudah ada komunikasi sama dia, kalau dia di dalam latihan menunjukkan satu kualitas, saya bawa ke Bandung untuk kami tes, setelah itu baru nanti kalau tes di Bandung dia lolos, ya kami terus,"" terang Aji Santoso.Pemain tersebut belum termasuk tiga pemain yang saat ini masih membela Timnas Indonesia, Rizky Ridho, Koko Ari Araya dan Marselino Ferdinan.""Karena jatahnya pemain dan ofisial 40, jadi kemungkinan besar ada 32 pemain yang kami bawa tapi ada pemain yang ditinggal, pemain yang cedera, itu kami tinggal,"" jelas Aji Santoso.Sehari sampai di Bandung, Persebaya dijadwlkan langsung menyusun program latihan.","Jumat, 10 Juni 2022 09:09",Cara Bonek Sambut Kedatangan Persebaya Surabaya di Rumah Persib Bandung Jelang Piala Presiden 2022,noclickbait
"SURYA.CO.ID, SURABAYA - Tanaya Aprilia Giofian (13) mengolah tanaman tradisional seperti Lerak dan Porang menjadi produk sabun herbal yang ia beri nama ""Konjac Soap"".Kedua tanaman tersebut sengaja dipilih siswi kelas 7 SMPN 22 Surabaya itu sebagai bahan dasar pembuatan sabun ini bukanlah tanpa alasan.Tanaya telah melakukan research untuk mengetahui manfaat yang terkandung di dalam kedua tanaman itu.""Di lerak terdapat zat saponin yang dapat menghasilkan busa alami dan ramah lingkungan. Kalau porang terdapat zat glukomanan yang dapat melembabkan kulit, mencerahkan kulit, menghilangkan jerawat dan anti peradangan untuk kulit,"" ujar Tanaya saat ditemui SURYA.co.id dikediamannya kawasan Wisma Menaggal Kecamatan Gayungan Kota Surabaya, Kamis (9/6/2022).Untuk mendapatkan kedua tanaman tersebut, ia mengaku awalnya menanam sekitar 20 porang dan lerak di halaman rumahnya.Bahkan untuk mendapatkan buah leraknya, ia harus memasok dari petani lerak di Ponorogo. Baca juga: Nasabah BRI Unit Waru Raih Suzuki Ertiga Dalam Pengundian PHS Periode II 2021""Alhamdulillah sekarang sudah ada sekitar 750 tanaman porang dirumah saya. Kalau lerak sekarang sudah hampir 500 tanaman yang sedang saya budidayakan dirumah,"" ungkapnya.Sementara untuk proses pembuatan sabun herbal ini, Tanaya memulai dengan menyiapkan bahan-bahan seperti tepung porang, sari lerak, NaOH, palm oil, olive oil, dan coconut oil.""Sembari menunggu kedua bahan tadi, saya masukkan tepung porangnya, palm oil, olive oil dan coconat oil lalu dimikser. Setelah itu, kedua bahan yang sudah tercampur tadi saya jadikan satu dan dimikser kembali,"" jelasnya.Setelah bahan tercampur, ditambahkan essential oil lalu diaduk hingga tercampur rata.Selanjutnya adonan sabun siap dicetak dan didiamkan dalam suhu ruangan selama 2 minggu agar siap digunakan.""Saya menggunakan teknik pemanggangan untuk mempersingkat waktu purring-nya (dari 4 Minggu menjadi 2 Minggu)"" tambahnya.Bahkan produk sabun herbal ini telah lolos uji dan berstandar SNI serta mempunyai NIB (nomor induk berusaha).""Alhamdulillah, sudah lebih 200 batang sabun Konjac terjual dengan harga Rp 35.000 per 1 pcs. Testimoni dari konsumen banyak yang positif, bilang kalau sabun saya bisa melembabkan kulit, flek hitam bisa pudar, terus minyak dikulit berkurang tapi tidak membuat kulit kering,"" kata Tanaya.Ke depannya ia bertekad untuk terus mengembangkan produknya supaya bisa dikenal hingga ke mancanegara.""Saya akan terus mengembangkan inovasi ini agar tidak hanya di kenal di Surabaya aja, melainkan bisa dikenal di seluruh Indonesia hingga ke mancanegara,"" pungkasnya.BACA BERITA SURYA.CO.ID DI GOOGLE NEWS LAINNYA","Jumat, 10 Juni 2022 09:15",Siswi di Kota Surabaya Ini Olah Tanaman Lerak dan Porang Menjadi Sabun Herbal,noclickbait
